Mod:Item:MetaData, Localized Name
gregtech:ore_rutherfordium_0:5, Granite Rutherfordium Ore
gregtech:ore_rutherfordium_0:6, Diorite Rutherfordium Ore
gregtech:ore_rutherfordium_0:7, Andesite Rutherfordium Ore
gregtech:ore_samarium_0:0, Samarium Ore
gregtech:ore_samarium_0:1, Nether Samarium Ore
gregtech:ore_samarium_0:2, End Samarium Ore
gregtech:ore_samarium_0:3, Sand Samarium Ore
gregtech:ore_samarium_0:4, Red Sand Samarium Ore
gregtech:ore_samarium_0:5, Granite Samarium Ore
gregtech:ore_samarium_0:6, Diorite Samarium Ore
gregtech:ore_samarium_0:7, Andesite Samarium Ore
gregtech:ore_scandium_0:0, Scandium Ore
gregtech:ore_scandium_0:1, Nether Scandium Ore
gregtech:ore_scandium_0:2, End Scandium Ore
gregtech:ore_scandium_0:3, Sand Scandium Ore
gregtech:ore_scandium_0:4, Red Sand Scandium Ore
gregtech:ore_scandium_0:5, Granite Scandium Ore
gregtech:ore_scandium_0:6, Diorite Scandium Ore
gregtech:ore_scandium_0:7, Andesite Scandium Ore
gregtech:ore_seaborgium_0:0, Seaborgium Ore
gregtech:ore_seaborgium_0:1, Nether Seaborgium Ore
gregtech:ore_seaborgium_0:2, End Seaborgium Ore
gregtech:ore_seaborgium_0:3, Sand Seaborgium Ore
gregtech:ore_seaborgium_0:4, Red Sand Seaborgium Ore
gregtech:ore_seaborgium_0:5, Granite Seaborgium Ore
gregtech:ore_seaborgium_0:6, Diorite Seaborgium Ore
gregtech:ore_seaborgium_0:7, Andesite Seaborgium Ore
gregtech:ore_selenium_0:0, Selenium Ore
gregtech:ore_selenium_0:1, Nether Selenium Ore
gregtech:ore_selenium_0:2, End Selenium Ore
gregtech:ore_selenium_0:3, Sand Selenium Ore
gregtech:ore_selenium_0:4, Red Sand Selenium Ore
gregtech:ore_selenium_0:5, Granite Selenium Ore
gregtech:ore_selenium_0:6, Diorite Selenium Ore
gregtech:ore_selenium_0:7, Andesite Selenium Ore
gregtech:ore_silicon_0:0, Silicon Ore
gregtech:ore_silicon_0:1, Nether Silicon Ore
gregtech:ore_silicon_0:2, End Silicon Ore
gregtech:ore_silicon_0:3, Sand Silicon Ore
gregtech:ore_silicon_0:4, Red Sand Silicon Ore
gregtech:ore_silicon_0:5, Granite Silicon Ore
gregtech:ore_silicon_0:6, Diorite Silicon Ore
gregtech:ore_silicon_0:7, Andesite Silicon Ore
gregtech:ore_silver_0:0, Silver Ore
gregtech:ore_silver_0:1, Nether Silver Ore
gregtech:ore_silver_0:2, End Silver Ore
gregtech:ore_silver_0:3, Sand Silver Ore
gregtech:ore_silver_0:4, Red Sand Silver Ore
gregtech:ore_silver_0:5, Granite Silver Ore
gregtech:ore_silver_0:6, Diorite Silver Ore
gregtech:ore_silver_0:7, Andesite Silver Ore
gregtech:ore_sodium_0:0, Sodium Ore
gregtech:ore_sodium_0:1, Nether Sodium Ore
gregtech:ore_sodium_0:2, End Sodium Ore
gregtech:ore_sodium_0:3, Sand Sodium Ore
gregtech:ore_sodium_0:4, Red Sand Sodium Ore
gregtech:ore_sodium_0:5, Granite Sodium Ore
gregtech:ore_sodium_0:6, Diorite Sodium Ore
gregtech:ore_sodium_0:7, Andesite Sodium Ore
gregtech:ore_strontium_0:0, Strontium Ore
gregtech:ore_strontium_0:1, Nether Strontium Ore
gregtech:ore_strontium_0:2, End Strontium Ore
gregtech:ore_strontium_0:3, Sand Strontium Ore
gregtech:ore_strontium_0:4, Red Sand Strontium Ore
gregtech:ore_strontium_0:5, Granite Strontium Ore
gregtech:ore_strontium_0:6, Diorite Strontium Ore
gregtech:ore_strontium_0:7, Andesite Strontium Ore
gregtech:ore_sulfur_0:0, Sulfur Ore
gregtech:ore_sulfur_0:1, Nether Sulfur Ore
gregtech:ore_sulfur_0:2, End Sulfur Ore
gregtech:ore_sulfur_0:3, Sand Sulfur Ore
gregtech:ore_sulfur_0:4, Red Sand Sulfur Ore
gregtech:ore_sulfur_0:5, Granite Sulfur Ore
gregtech:ore_sulfur_0:6, Diorite Sulfur Ore
gregtech:ore_sulfur_0:7, Andesite Sulfur Ore
gregtech:ore_tantalum_0:0, Tantalum Ore
gregtech:ore_tantalum_0:1, Nether Tantalum Ore
gregtech:ore_tantalum_0:2, End Tantalum Ore
gregtech:ore_tantalum_0:3, Sand Tantalum Ore
gregtech:ore_tantalum_0:4, Red Sand Tantalum Ore
gregtech:ore_tantalum_0:5, Granite Tantalum Ore
gregtech:ore_tantalum_0:6, Diorite Tantalum Ore
gregtech:ore_tantalum_0:7, Andesite Tantalum Ore
gregtech:ore_technetium_0:0, Technetium Ore
gregtech:ore_technetium_0:1, Nether Technetium Ore
gregtech:ore_technetium_0:2, End Technetium Ore
gregtech:ore_technetium_0:3, Sand Technetium Ore
gregtech:ore_technetium_0:4, Red Sand Technetium Ore
gregtech:ore_technetium_0:5, Granite Technetium Ore
gregtech:ore_technetium_0:6, Diorite Technetium Ore
gregtech:ore_technetium_0:7, Andesite Technetium Ore
gregtech:ore_tellurium_0:0, Tellurium Ore
gregtech:ore_tellurium_0:1, Nether Tellurium Ore
gregtech:ore_tellurium_0:2, End Tellurium Ore
gregtech:ore_tellurium_0:3, Sand Tellurium Ore
gregtech:ore_tellurium_0:4, Red Sand Tellurium Ore
gregtech:ore_tellurium_0:5, Granite Tellurium Ore
gregtech:ore_tellurium_0:6, Diorite Tellurium Ore
gregtech:ore_tellurium_0:7, Andesite Tellurium Ore
gregtech:ore_tennessine_0:0, Tennessine Ore
gregtech:ore_tennessine_0:1, Nether Tennessine Ore
gregtech:ore_tennessine_0:2, End Tennessine Ore
gregtech:ore_tennessine_0:3, Sand Tennessine Ore
gregtech:ore_tennessine_0:4, Red Sand Tennessine Ore
gregtech:ore_tennessine_0:5, Granite Tennessine Ore
gregtech:ore_tennessine_0:6, Diorite Tennessine Ore
gregtech:ore_tennessine_0:7, Andesite Tennessine Ore
gregtech:ore_terbium_0:0, Terbium Ore
gregtech:ore_terbium_0:1, Nether Terbium Ore
gregtech:ore_terbium_0:2, End Terbium Ore
gregtech:ore_terbium_0:3, Sand Terbium Ore
gregtech:ore_terbium_0:4, Red Sand Terbium Ore
gregtech:ore_terbium_0:5, Granite Terbium Ore
gregtech:ore_terbium_0:6, Diorite Terbium Ore
gregtech:ore_terbium_0:7, Andesite Terbium Ore
gregtech:ore_thorium_0:0, Thorium Ore
gregtech:ore_thorium_0:1, Nether Thorium Ore
gregtech:ore_thorium_0:2, End Thorium Ore
gregtech:ore_thorium_0:3, Sand Thorium Ore
gregtech:ore_thorium_0:4, Red Sand Thorium Ore
gregtech:ore_thorium_0:5, Granite Thorium Ore
gregtech:ore_thorium_0:6, Diorite Thorium Ore
gregtech:ore_thorium_0:7, Andesite Thorium Ore
gregtech:ore_thallium_0:0, Thallium Ore
gregtech:ore_thallium_0:1, Nether Thallium Ore
gregtech:ore_thallium_0:2, End Thallium Ore
gregtech:ore_thallium_0:3, Sand Thallium Ore
gregtech:ore_thallium_0:4, Red Sand Thallium Ore
gregtech:ore_thallium_0:5, Granite Thallium Ore
gregtech:ore_thallium_0:6, Diorite Thallium Ore
gregtech:ore_thallium_0:7, Andesite Thallium Ore
gregtech:ore_thulium_0:0, Thulium Ore
gregtech:ore_thulium_0:1, Nether Thulium Ore
gregtech:ore_thulium_0:2, End Thulium Ore
gregtech:ore_thulium_0:3, Sand Thulium Ore
gregtech:ore_thulium_0:4, Red Sand Thulium Ore
gregtech:ore_thulium_0:5, Granite Thulium Ore
gregtech:ore_thulium_0:6, Diorite Thulium Ore
gregtech:ore_thulium_0:7, Andesite Thulium Ore
gregtech:ore_tin_0:0, Tin Ore
gregtech:ore_tin_0:1, Nether Tin Ore
gregtech:ore_tin_0:2, End Tin Ore
gregtech:ore_tin_0:3, Sand Tin Ore
gregtech:ore_tin_0:4, Red Sand Tin Ore
gregtech:ore_tin_0:5, Granite Tin Ore
gregtech:ore_tin_0:6, Diorite Tin Ore
gregtech:ore_tin_0:7, Andesite Tin Ore
gregtech:ore_titanium_0:0, Titanium Ore
gregtech:ore_titanium_0:1, Nether Titanium Ore
gregtech:ore_titanium_0:2, End Titanium Ore
gregtech:ore_titanium_0:3, Sand Titanium Ore
gregtech:ore_titanium_0:4, Red Sand Titanium Ore
gregtech:ore_titanium_0:5, Granite Titanium Ore
gregtech:ore_titanium_0:6, Diorite Titanium Ore
gregtech:ore_titanium_0:7, Andesite Titanium Ore
gregtech:ore_tungsten_0:0, Tungsten Ore
gregtech:ore_tungsten_0:1, Nether Tungsten Ore
gregtech:ore_tungsten_0:2, End Tungsten Ore
gregtech:ore_tungsten_0:3, Sand Tungsten Ore
gregtech:ore_tungsten_0:4, Red Sand Tungsten Ore
gregtech:ore_tungsten_0:5, Granite Tungsten Ore
gregtech:ore_tungsten_0:6, Diorite Tungsten Ore
gregtech:ore_tungsten_0:7, Andesite Tungsten Ore
gregtech:ore_uranium_0:0, Uranium Ore
gregtech:ore_uranium_0:1, Nether Uranium Ore
gregtech:ore_uranium_0:2, End Uranium Ore
gregtech:ore_uranium_0:3, Sand Uranium Ore
gregtech:ore_uranium_0:4, Red Sand Uranium Ore
gregtech:ore_uranium_0:5, Granite Uranium Ore
gregtech:ore_uranium_0:6, Diorite Uranium Ore
gregtech:ore_uranium_0:7, Andesite Uranium Ore
gregtech:ore_uranium_235_0:0, Uranium 235 Ore
gregtech:ore_uranium_235_0:1, Nether Uranium 235 Ore
gregtech:ore_uranium_235_0:2, End Uranium 235 Ore
gregtech:ore_uranium_235_0:3, Sand Uranium 235 Ore
gregtech:ore_uranium_235_0:4, Red Sand Uranium 235 Ore
gregtech:ore_uranium_235_0:5, Granite Uranium 235 Ore
gregtech:ore_uranium_235_0:6, Diorite Uranium 235 Ore
gregtech:ore_uranium_235_0:7, Andesite Uranium 235 Ore
gregtech:ore_vanadium_0:0, Vanadium Ore
gregtech:ore_vanadium_0:1, Nether Vanadium Ore
gregtech:ore_vanadium_0:2, End Vanadium Ore
gregtech:ore_vanadium_0:3, Sand Vanadium Ore
gregtech:ore_vanadium_0:4, Red Sand Vanadium Ore
gregtech:ore_vanadium_0:5, Granite Vanadium Ore
gregtech:ore_vanadium_0:6, Diorite Vanadium Ore
gregtech:ore_vanadium_0:7, Andesite Vanadium Ore
gregtech:ore_ytterbium_0:0, Ytterbium Ore
gregtech:ore_ytterbium_0:1, Nether Ytterbium Ore
gregtech:ore_ytterbium_0:2, End Ytterbium Ore
gregtech:ore_ytterbium_0:3, Sand Ytterbium Ore
gregtech:ore_ytterbium_0:4, Red Sand Ytterbium Ore
gregtech:ore_ytterbium_0:5, Granite Ytterbium Ore
gregtech:ore_ytterbium_0:6, Diorite Ytterbium Ore
gregtech:ore_ytterbium_0:7, Andesite Ytterbium Ore
gregtech:ore_yttrium_0:0, Yttrium Ore
gregtech:ore_yttrium_0:1, Nether Yttrium Ore
gregtech:ore_yttrium_0:2, End Yttrium Ore
gregtech:ore_yttrium_0:3, Sand Yttrium Ore
gregtech:ore_yttrium_0:4, Red Sand Yttrium Ore
gregtech:ore_yttrium_0:5, Granite Yttrium Ore
gregtech:ore_yttrium_0:6, Diorite Yttrium Ore
gregtech:ore_yttrium_0:7, Andesite Yttrium Ore
gregtech:ore_zinc_0:0, Zinc Ore
gregtech:ore_zinc_0:1, Nether Zinc Ore
gregtech:ore_zinc_0:2, End Zinc Ore
gregtech:ore_zinc_0:3, Sand Zinc Ore
gregtech:ore_zinc_0:4, Red Sand Zinc Ore
gregtech:ore_zinc_0:5, Granite Zinc Ore
gregtech:ore_zinc_0:6, Diorite Zinc Ore
gregtech:ore_zinc_0:7, Andesite Zinc Ore
gregtech:ore_zirconium_0:0, Zirconium Ore
gregtech:ore_zirconium_0:1, Nether Zirconium Ore
gregtech:ore_zirconium_0:2, End Zirconium Ore
gregtech:ore_zirconium_0:3, Sand Zirconium Ore
gregtech:ore_zirconium_0:4, Red Sand Zirconium Ore
gregtech:ore_zirconium_0:5, Granite Zirconium Ore
gregtech:ore_zirconium_0:6, Diorite Zirconium Ore
gregtech:ore_zirconium_0:7, Andesite Zirconium Ore
gregtech:ore_naquadah_0:0, Naquadah Ore
gregtech:ore_naquadah_0:1, Nether Naquadah Ore
gregtech:ore_naquadah_0:2, End Naquadah Ore
gregtech:ore_naquadah_0:3, Sand Naquadah Ore
gregtech:ore_naquadah_0:4, Red Sand Naquadah Ore
gregtech:ore_naquadah_0:5, Granite Naquadah Ore
gregtech:ore_naquadah_0:6, Diorite Naquadah Ore
gregtech:ore_naquadah_0:7, Andesite Naquadah Ore
gregtech:ore_naquadah_enriched_0:0, Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:1, Nether Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:2, End Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:3, Sand Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:4, Red Sand Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:5, Granite Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:6, Diorite Enriched Naquadah Ore
gregtech:ore_naquadah_enriched_0:7, Andesite Enriched Naquadah Ore
gregtech:ore_naquadria_0:0, Naquadria Ore
gregtech:ore_naquadria_0:1, Nether Naquadria Ore
gregtech:ore_naquadria_0:2, End Naquadria Ore
gregtech:ore_naquadria_0:3, Sand Naquadria Ore
gregtech:ore_naquadria_0:4, Red Sand Naquadria Ore
gregtech:ore_naquadria_0:5, Granite Naquadria Ore
gregtech:ore_naquadria_0:6, Diorite Naquadria Ore
gregtech:ore_naquadria_0:7, Andesite Naquadria Ore
gregtech:ore_neutronium_0:0, Neutronium Ore
gregtech:ore_neutronium_0:1, Nether Neutronium Ore
gregtech:ore_neutronium_0:2, End Neutronium Ore
gregtech:ore_neutronium_0:3, Sand Neutronium Ore
gregtech:ore_neutronium_0:4, Red Sand Neutronium Ore
gregtech:ore_neutronium_0:5, Granite Neutronium Ore
gregtech:ore_neutronium_0:6, Diorite Neutronium Ore
gregtech:ore_neutronium_0:7, Andesite Neutronium Ore
gregtech:ore_tritanium_0:0, Tritanium Ore
gregtech:ore_tritanium_0:1, Nether Tritanium Ore
gregtech:ore_tritanium_0:2, End Tritanium Ore
gregtech:ore_tritanium_0:3, Sand Tritanium Ore
gregtech:ore_tritanium_0:4, Red Sand Tritanium Ore
gregtech:ore_tritanium_0:5, Granite Tritanium Ore
gregtech:ore_tritanium_0:6, Diorite Tritanium Ore
gregtech:ore_tritanium_0:7, Andesite Tritanium Ore
gregtech:ore_duranium_0:0, Duranium Ore
gregtech:ore_duranium_0:1, Nether Duranium Ore
gregtech:ore_duranium_0:2, End Duranium Ore
gregtech:ore_duranium_0:3, Sand Duranium Ore
gregtech:ore_duranium_0:4, Red Sand Duranium Ore
gregtech:ore_duranium_0:5, Granite Duranium Ore
gregtech:ore_duranium_0:6, Diorite Duranium Ore
gregtech:ore_duranium_0:7, Andesite Duranium Ore
gregtech:ore_trinium_0:0, Trinium Ore
gregtech:ore_trinium_0:1, Nether Trinium Ore
gregtech:ore_trinium_0:2, End Trinium Ore
gregtech:ore_trinium_0:3, Sand Trinium Ore
gregtech:ore_trinium_0:4, Red Sand Trinium Ore
gregtech:ore_trinium_0:5, Granite Trinium Ore
gregtech:ore_trinium_0:6, Diorite Trinium Ore
gregtech:ore_trinium_0:7, Andesite Trinium Ore
gregtech:ore_uranium_238_0:0, Uranium 238 Ore
gregtech:ore_uranium_238_0:1, Nether Uranium 238 Ore
gregtech:ore_uranium_238_0:2, End Uranium 238 Ore
gregtech:ore_uranium_238_0:3, Sand Uranium 238 Ore
gregtech:ore_uranium_238_0:4, Red Sand Uranium 238 Ore
gregtech:ore_uranium_238_0:5, Granite Uranium 238 Ore
gregtech:ore_uranium_238_0:6, Diorite Uranium 238 Ore
gregtech:ore_uranium_238_0:7, Andesite Uranium 238 Ore
gregtech:ore_plutonium_0:0, Plutonium Ore
gregtech:ore_plutonium_0:1, Nether Plutonium Ore
gregtech:ore_plutonium_0:2, End Plutonium Ore
gregtech:ore_plutonium_0:3, Sand Plutonium Ore
gregtech:ore_plutonium_0:4, Red Sand Plutonium Ore
gregtech:ore_plutonium_0:5, Granite Plutonium Ore
gregtech:ore_plutonium_0:6, Diorite Plutonium Ore
gregtech:ore_plutonium_0:7, Andesite Plutonium Ore
gregtech:ore_certus_quartz_0:0, Certus Quartz Ore
gregtech:ore_certus_quartz_0:1, Nether Certus Quartz Ore
gregtech:ore_certus_quartz_0:2, End Certus Quartz Ore
gregtech:ore_certus_quartz_0:3, Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:4, Red Sand Certus Quartz Ore
gregtech:ore_certus_quartz_0:5, Granite Certus Quartz Ore
gregtech:ore_certus_quartz_0:6, Diorite Certus Quartz Ore
gregtech:ore_certus_quartz_0:7, Andesite Certus Quartz Ore
gregtech:ore_almandine_0:0, Almandine Ore
gregtech:ore_almandine_0:1, Nether Almandine Ore
gregtech:ore_almandine_0:2, End Almandine Ore
gregtech:ore_almandine_0:3, Sand Almandine Ore
gregtech:ore_almandine_0:4, Red Sand Almandine Ore
gregtech:ore_almandine_0:5, Granite Almandine Ore
gregtech:ore_almandine_0:6, Diorite Almandine Ore
gregtech:ore_almandine_0:7, Andesite Almandine Ore
gregtech:ore_asbestos_0:0, Asbestos Ore
gregtech:ore_asbestos_0:1, Nether Asbestos Ore
gregtech:ore_asbestos_0:2, End Asbestos Ore
gregtech:ore_asbestos_0:3, Sand Asbestos Ore
gregtech:ore_asbestos_0:4, Red Sand Asbestos Ore
gregtech:ore_asbestos_0:5, Granite Asbestos Ore
gregtech:ore_asbestos_0:6, Diorite Asbestos Ore
gregtech:ore_asbestos_0:7, Andesite Asbestos Ore
gregtech:ore_banded_iron_0:0, Banded Iron Ore
gregtech:ore_banded_iron_0:1, Nether Banded Iron Ore
gregtech:ore_banded_iron_0:2, End Banded Iron Ore
gregtech:ore_banded_iron_0:3, Sand Banded Iron Ore
gregtech:ore_banded_iron_0:4, Red Sand Banded Iron Ore
gregtech:ore_banded_iron_0:5, Granite Banded Iron Ore
gregtech:ore_banded_iron_0:6, Diorite Banded Iron Ore
gregtech:ore_banded_iron_0:7, Andesite Banded Iron Ore
gregtech:ore_blue_topaz_0:0, Blue Topaz Ore
gregtech:ore_blue_topaz_0:1, Nether Blue Topaz Ore
gregtech:ore_blue_topaz_0:2, End Blue Topaz Ore
gregtech:ore_blue_topaz_0:3, Sand Blue Topaz Ore
gregtech:ore_blue_topaz_0:4, Red Sand Blue Topaz Ore
gregtech:ore_blue_topaz_0:5, Granite Blue Topaz Ore
gregtech:ore_blue_topaz_0:6, Diorite Blue Topaz Ore
gregtech:ore_blue_topaz_0:7, Andesite Blue Topaz Ore
gregtech:ore_brown_limonite_0:0, Brown Limonite Ore
gregtech:ore_brown_limonite_0:1, Nether Brown Limonite Ore
gregtech:ore_brown_limonite_0:2, End Brown Limonite Ore
gregtech:ore_brown_limonite_0:3, Sand Brown Limonite Ore
gregtech:ore_brown_limonite_0:4, Red Sand Brown Limonite Ore
gregtech:ore_brown_limonite_0:5, Granite Brown Limonite Ore
gregtech:ore_brown_limonite_0:6, Diorite Brown Limonite Ore
gregtech:ore_brown_limonite_0:7, Andesite Brown Limonite Ore
gregtech:ore_calcite_0:0, Calcite Ore
gregtech:ore_calcite_0:1, Nether Calcite Ore
gregtech:ore_calcite_0:2, End Calcite Ore
gregtech:ore_calcite_0:3, Sand Calcite Ore
gregtech:ore_calcite_0:4, Red Sand Calcite Ore
gregtech:ore_calcite_0:5, Granite Calcite Ore
gregtech:ore_calcite_0:6, Diorite Calcite Ore
gregtech:ore_calcite_0:7, Andesite Calcite Ore
gregtech:ore_cassiterite_0:0, Cassiterite Ore
gregtech:ore_cassiterite_0:1, Nether Cassiterite Ore
gregtech:ore_cassiterite_0:2, End Cassiterite Ore
gregtech:ore_cassiterite_0:3, Sand Cassiterite Ore
gregtech:ore_cassiterite_0:4, Red Sand Cassiterite Ore
gregtech:ore_cassiterite_0:5, Granite Cassiterite Ore
gregtech:ore_cassiterite_0:6, Diorite Cassiterite Ore
gregtech:ore_cassiterite_0:7, Andesite Cassiterite Ore
gregtech:ore_cassiterite_sand_0:0, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:1, Nether Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:2, End Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:3, Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:4, Red Sand Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:5, Granite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:6, Diorite Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:7, Andesite Cassiterite Sand Ore
gregtech:ore_chalcopyrite_0:0, Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:1, Nether Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:2, End Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:3, Sand Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:4, Red Sand Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:5, Granite Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:6, Diorite Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:7, Andesite Chalcopyrite Ore
gregtech:ore_chromite_0:0, Chromite Ore
gregtech:ore_chromite_0:1, Nether Chromite Ore
gregtech:ore_chromite_0:2, End Chromite Ore
gregtech:ore_chromite_0:3, Sand Chromite Ore
gregtech:ore_chromite_0:4, Red Sand Chromite Ore
gregtech:ore_chromite_0:5, Granite Chromite Ore
gregtech:ore_chromite_0:6, Diorite Chromite Ore
gregtech:ore_chromite_0:7, Andesite Chromite Ore
gregtech:ore_cinnabar_0:0, Cinnabar Ore
gregtech:ore_cinnabar_0:1, Nether Cinnabar Ore
gregtech:ore_cinnabar_0:2, End Cinnabar Ore
gregtech:ore_cinnabar_0:3, Sand Cinnabar Ore
gregtech:ore_cinnabar_0:4, Red Sand Cinnabar Ore
gregtech:ore_cinnabar_0:5, Granite Cinnabar Ore
gregtech:ore_cinnabar_0:6, Diorite Cinnabar Ore
gregtech:ore_cinnabar_0:7, Andesite Cinnabar Ore
gregtech:ore_zircon_0:0, Zircon Ore
gregtech:ore_zircon_0:1, Nether Zircon Ore
gregtech:ore_zircon_0:2, End Zircon Ore
gregtech:ore_zircon_0:3, Sand Zircon Ore
gregtech:ore_zircon_0:4, Red Sand Zircon Ore
gregtech:ore_zircon_0:5, Granite Zircon Ore
gregtech:ore_zircon_0:6, Diorite Zircon Ore
gregtech:ore_zircon_0:7, Andesite Zircon Ore
gregtech:ore_coal_0:0, Coal Ore
gregtech:ore_coal_0:1, Nether Coal Ore
gregtech:ore_coal_0:2, End Coal Ore
gregtech:ore_coal_0:3, Sand Coal Ore
gregtech:ore_coal_0:4, Red Sand Coal Ore
gregtech:ore_coal_0:5, Granite Coal Ore
gregtech:ore_coal_0:6, Diorite Coal Ore
gregtech:ore_coal_0:7, Andesite Coal Ore
gregtech:ore_cobaltite_0:0, Cobaltite Ore
gregtech:ore_cobaltite_0:1, Nether Cobaltite Ore
gregtech:ore_cobaltite_0:2, End Cobaltite Ore
gregtech:ore_cobaltite_0:3, Sand Cobaltite Ore
gregtech:ore_cobaltite_0:4, Red Sand Cobaltite Ore
gregtech:ore_cobaltite_0:5, Granite Cobaltite Ore
gregtech:ore_cobaltite_0:6, Diorite Cobaltite Ore
gregtech:ore_cobaltite_0:7, Andesite Cobaltite Ore
gregtech:ore_cooperite_0:0, Sheldonite Ore
gregtech:ore_cooperite_0:1, Nether Sheldonite Ore
gregtech:ore_cooperite_0:2, End Sheldonite Ore
gregtech:ore_cooperite_0:3, Sand Sheldonite Ore
gregtech:ore_cooperite_0:4, Red Sand Sheldonite Ore
gregtech:ore_cooperite_0:5, Granite Sheldonite Ore
gregtech:ore_cooperite_0:6, Diorite Sheldonite Ore
gregtech:ore_cooperite_0:7, Andesite Sheldonite Ore
gregtech:ore_diamond_0:0, Diamond Ore
gregtech:ore_diamond_0:1, Nether Diamond Ore
gregtech:ore_diamond_0:2, End Diamond Ore
gregtech:ore_diamond_0:3, Sand Diamond Ore
gregtech:ore_diamond_0:4, Red Sand Diamond Ore
gregtech:ore_diamond_0:5, Granite Diamond Ore
gregtech:ore_diamond_0:6, Diorite Diamond Ore
gregtech:ore_diamond_0:7, Andesite Diamond Ore
gregtech:ore_emerald_0:0, Emerald Ore
gregtech:ore_emerald_0:1, Nether Emerald Ore
gregtech:ore_emerald_0:2, End Emerald Ore
gregtech:ore_emerald_0:3, Sand Emerald Ore
gregtech:ore_emerald_0:4, Red Sand Emerald Ore
gregtech:ore_emerald_0:5, Granite Emerald Ore
gregtech:ore_emerald_0:6, Diorite Emerald Ore
gregtech:ore_emerald_0:7, Andesite Emerald Ore
gregtech:ore_galena_0:0, Galena Ore
gregtech:ore_galena_0:1, Nether Galena Ore
gregtech:ore_galena_0:2, End Galena Ore
gregtech:ore_galena_0:3, Sand Galena Ore
gregtech:ore_galena_0:4, Red Sand Galena Ore
gregtech:ore_galena_0:5, Granite Galena Ore
gregtech:ore_galena_0:6, Diorite Galena Ore
gregtech:ore_galena_0:7, Andesite Galena Ore
gregtech:ore_garnierite_0:0, Garnierite Ore
gregtech:ore_garnierite_0:1, Nether Garnierite Ore
gregtech:ore_garnierite_0:2, End Garnierite Ore
gregtech:ore_garnierite_0:3, Sand Garnierite Ore
gregtech:ore_garnierite_0:4, Red Sand Garnierite Ore
gregtech:ore_garnierite_0:5, Granite Garnierite Ore
gregtech:ore_garnierite_0:6, Diorite Garnierite Ore
gregtech:ore_garnierite_0:7, Andesite Garnierite Ore
gregtech:ore_green_sapphire_0:0, Green Sapphire Ore
gregtech:ore_green_sapphire_0:1, Nether Green Sapphire Ore
gregtech:ore_green_sapphire_0:2, End Green Sapphire Ore
gregtech:ore_green_sapphire_0:3, Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:4, Red Sand Green Sapphire Ore
gregtech:ore_green_sapphire_0:5, Granite Green Sapphire Ore
gregtech:ore_green_sapphire_0:6, Diorite Green Sapphire Ore
gregtech:ore_green_sapphire_0:7, Andesite Green Sapphire Ore
gregtech:ore_grossular_0:0, Grossular Ore
gregtech:ore_grossular_0:1, Nether Grossular Ore
gregtech:ore_grossular_0:2, End Grossular Ore
gregtech:ore_grossular_0:3, Sand Grossular Ore
gregtech:ore_grossular_0:4, Red Sand Grossular Ore
gregtech:ore_grossular_0:5, Granite Grossular Ore
gregtech:ore_grossular_0:6, Diorite Grossular Ore
gregtech:ore_grossular_0:7, Andesite Grossular Ore
gregtech:ore_ilmenite_0:0, Ilmenite Ore
gregtech:ore_ilmenite_0:1, Nether Ilmenite Ore
gregtech:ore_ilmenite_0:2, End Ilmenite Ore
gregtech:ore_ilmenite_0:3, Sand Ilmenite Ore
gregtech:ore_ilmenite_0:4, Red Sand Ilmenite Ore
gregtech:ore_ilmenite_0:5, Granite Ilmenite Ore
gregtech:ore_ilmenite_0:6, Diorite Ilmenite Ore
gregtech:ore_ilmenite_0:7, Andesite Ilmenite Ore
gregtech:ore_bauxite_0:0, Bauxite Ore
gregtech:ore_bauxite_0:1, Nether Bauxite Ore
gregtech:ore_bauxite_0:2, End Bauxite Ore
gregtech:ore_bauxite_0:3, Sand Bauxite Ore
gregtech:ore_bauxite_0:4, Red Sand Bauxite Ore
gregtech:ore_bauxite_0:5, Granite Bauxite Ore
gregtech:ore_bauxite_0:6, Diorite Bauxite Ore
gregtech:ore_bauxite_0:7, Andesite Bauxite Ore
gregtech:ore_lazurite_0:0, Lazurite Ore
